content	score
我们是在熊猫大道地铁站下车之后坐景区直通车的 携程门票价格跟地铁外售票处价格一样 但是在地铁售票处买了票之后可以免费坐直通车 在携程买了票还要额外花两元买直通车的票 亏了 图片是景区直通车的付款证明 景区门口都没有排队买票的人 门口买票还能拿到实体门票 携程即使用身份证取票也只是打印一个二维码而已	0
，风景不错，酒店卫生可以，硬件在修整，餐饮需要加强，没有什么活动！	1
第一次尝试用这种电子导游，很方便，介绍得很全面，一趟武侯祠游玩下来，对1800年前的那段历史有了更深的了解。以后还会继续用的！	1
排队有一个小时，索道过江3分钟，没有惊险刺激的感觉，每次放进去的人太多，跟挤公交似的。	0
可以，要请导游。。。。。。。。。	1
熊猫基本睡觉中，还是可爱的。。	0
窗含西岭千秋雪，门泊东吴万里船。因为这句诗，所以我想去一睹雪山风采，可是当天没有下雨，没有看到雪景，看到了超级宏伟壮观的云海，坐着缆车穿越云层，真的是妙不可言啊！	1
挺方便的，提供短信或二维码领票。	1
了解到了很多，而且盆景园很赞。	1
好玩。好吃。好方便。不用排队。不用查地址。不走多余的路。	1
看人去了……熊猫都在睡觉觉…人看人	0
就景点来说是挺不错的，但是选在十一去人太多了，根本就看不了什么	1
去了渣滓洞有很多的野猪儿拉，不贵就20-30好像	1
携程订票还是很方便，但取票地离景区入口有点远，总体感觉还行，出了门可到达锦里，很好	1
价格贵了点，但景色确实美啊～～	1
动物比较少！游客特别多，主要看人了！	0
没什么意思，景色还算不错，但就是个普通的商业街，东西还不便宜，真没什么大意思，半个小时看看就是了。	0
千古一相，鞠躬尽瘁死而后已，已经是市井之所，嘈杂异常	1
说实话真没意思，整个里面居然连个歇脚的亭子和板凳都没有，差劲，名不副实宣传夸大其词	0
很不错，挺好玩的，和锦里连在一起的。	1
没想象中好，人太多东西也没想象中好，好又来吃了拉肚子了，悲催	0
参观还是不错的，进去景区有些少，总体一般。	1
大足石刻离城区1个多小时车程，佛教是一个人的信信仰。	0
雪山很好玩，尤其对于南方没有见过雪的朋友来说，很值得去玩一次。	1
滚滚你的啊，啦咯啦来啦爸爸的姐姐的事情	0
武侯祠在锦里的旁边成都武侯区的起源，对三国文化很感兴趣的朋友，值得过来好好参观。	1
西岭雪山也因此而得名。春季山花烂漫、高山杜鹃成林，夏天瀑布成群，秋季满山红叶，冬天雪景迷人。是成都近郊消闲、度假、避暑、登山、滑雪、游雪的大型旅游区。	1
。。。。。。。。。。。。。。非常好	1
蜀汉国都，一个值得来的地方！出口就是锦里。很不错	1
滑雪挺好玩的，	1
冲着诸葛亮去的，已经去过两次了，这次是陪父母去的，景色还是可以，逛个两个小时还是可以！逛完了还可以去旁边的锦里去逛一下，有很多吃的！！！	1
取票方便。武侯祠里有免费的网络讲解，用微信听。	1
外地人可以体验一下，就是一条过江索道，因电影而走红，没有那么悬乎	0
还是老样子，可惜有些展览馆没开门！	1
懂三国的去更有看头，历史故事很多。	1
很好的历史教育基地，值得推荐哦！	1
维护和保留的很好，里面环境也很不错，票价感觉还是有点贵，不过国内的景区这算还行了。啊啊	1
挺好的选择……在这种吃到一半发现我有什么区别……在这个时候都不要放弃自己的选择……在一	1
小时候经常去，那时总是能让人肃然起敬。最近去，除了停车，不再收门票，不过人声鼎沸，上蹿下跳，在这么一个严肃的地方真的很不合适。	0
em……还不错吧，就是人特多，完全是去看人头的	1
很不错，武侯祠只有成都有这种形式的祠堂，所以挺值得一看的。来的时候是早上，没多少人，祠里安静，偏坐于一隅，看阳光正好，看时间变成指尖的流沙。	1
总体来说，还不错。对三国历史兴趣可以去看看。	1
第一次用这个电子导游，很好，讲解和导游讲的内容yin'ni'hai'shi	1
微信讲解很方便，交通也很便引，靠近锦里	1
没请到讲解员，租了电子的,里边景色陈列一般	1
景点较小，                          	1
雪山很漂亮。也没有高原反应，一次很好的游玩体验，可惜去的晚了点，雪化了不少，2月26号。	1
不错，冬季的话值得一去。和朋友一起去滑雪很有意思。	1
雪景很美，门票有点小贵，滑雪场项目有点大贵	1
人太多了！安全隐患严重！平时去可能要好点	0
白公馆是小说红岩中一处关押革命者的监狱，位于重庆市沙坪坝区歌乐山，原为四川军阀白驹的郊外别墅，白驹自诩是白居易的后代，借用白居易别号“香山居士”，把别墅取名为“香山别墅”。	1
和武汉的户部巷差不多，吃的有点贵，在里面买了一套银首饰	1
基本所有大都市都有这么条商业街，卖的吃的住的都是那几个国内或世界的牌子。	0
公园很恨大。很安静了。但是费很贵了比日本的。	1
很多石刻都风化了，进行了人工修补。整个游览两小时内结束。下载一个讲解app非常有用，不然请一个讲解员要一百多。	0
值得去的地方，长知识物超所值。	1
去的时候正好是要开始化雪，所以滑雪没玩成	1
人多人多还是人多，几百号人围着一只熊猫看，结果看到的是人头不是熊猫。带着美好的期待去，败兴而返。希望下次会更好吧。	0
节假日人太多，建议还是平时去。	1
小朋友都不需要门票，在这里定居然还收了我10块钱，坑坑坑坑坑	0
感受三国时期的历史，知道了诸葛亮原来三代人都战死沙场，看到书本上出现的说唱俑有一种亲切感，第一次来成都就爱上了这里	1
所有武侯祠游记都必定会有的林荫小道，其实只是一条小过道，出乎意料地上镜	1
总要有一个地方来祭奠以及几年孔明，武侯祠真的做到了	1
喜欢三国的朋友们不可错过的地方，各种人物介绍，各种地理考证，马超墓，姜维墓，黄忠墓在哪，你都会找到答案的，然后在边上的美术馆喝杯茶歇会儿很惬意	1
并不觉得景色有多美，其实就是一公园挂几个灯笼，里面小吃很多，臭豆腐，烤肠等。	1
还可以，我最喜欢那些古代器具。	1
熟悉三国的应该来，非常值得一看。赶上十一过来，已是下午5点多了，人不是很多，温度也比较适应。之后可以到附近的锦里去逛逛。	1
不怎么滴！脏乱差啊！不会再去第二次	0
出票很快。然后，然后，其实说实话并没有逛的，除非比较喜欢历史，我进去就是跟着老公走，我并不感兴趣，但是喜欢的人可以看看。	1
喜欢三国的朋友可以去看看，时间比较紧，走马观花的看了一遍，还可以	1
就是春节期间人比较多 景色特别美 南方的孩子看到雪真的超级超级开心～	1
晚上在山下泡温泉，一大早坐两段缆车直达山顶步道，太凉快了，每一步都是风景，值了！	1
方便快捷。景区还是有看头的，最好花个大半天时间慢慢走，我们两个小时的时间太赶。不过该去的基本上都去了	1
玩的很爽，这次只看了风景堆了雪人，时间很赶没来得及体验滑雪之类的玩耍项目，期待下次再来滑雪，体验各种游玩项目，感谢导游陈荣的接待	1
解放碑是重庆的一个商业街，到处都是重庆火锅，因有一座人民解放纪念碑而得名。位于重庆市渝中区，离洪崖洞商业街大概10来分钟的路程。	0
基本上类似景点都大同小异，可能是接连一段时间一直下雨和施工缘故，感觉环境不是特别好，不过大体上还是比较满意。	1
还不错的地方，现在人更多了，建设的更新	1
预定很方便，换票点也里景区大门很近，方便快捷，还省两块钱。武侯祠不大，很别致；喜欢三国文化的人一定要来看看。然后从西面小门出去，可以去拜谒一下抗战英雄刘湘将军的墓地。	1
关注二维码可以一路听语音解说，挺好的。后面的盆景区和红墙都是拍照的好去处。小长假期间，网上订票直接去取，比排队买票方便多了。	1
比较单一点  没看到繁育人员与大熊猫互动	0
大大失望，就一个碑在那里，周边是商业街，但是这种商业街哪都有啊。。。。	0
喜欢三国的朋友值得去看一看，感受历史	1
武侯祠是纪念刘备和诸葛亮而修建的祠堂，武侯祠交通便利，门票60一个人，学生证半价，占地面积不大，约两个小时就可以玩完，旁边就是著名的锦里	1
还可以，里面有刘备的墓，但没什么意思	1
武侯祠附近还好。户外聚集地。但是武侯祠本身不太好。没啥意思。	1
只能说一般。因为天福官驿和变形金钢的取景而出名，自然风景真心一般。本来就很小的一个坑，里面还不伦不类的弄个变形金刚，煞风景。而且只有在坐电梯的那个入口进入才有观赏天福官驿好位置。电梯脏乎乎，外面啥也看不清，天福官驿院里超大显示屏反复播放电影里那点片段，屋内是收费拍照布景。总之，想观赏风景的就别来了，真对不起这门票车费住宿费的，去过张家界或者马岭河大峡谷的人就更不用来这了。	0
没有什么感受 门票太贵 必须从仙女镇才能到天生三桥 座仙女镇到天生三桥大巴50元 太贵了 车票太贵 不到10分钟就到了	0
网上卖票方便很多，不用排队等待	1
专门打车去的，同行有女的，你们懂的，逛了一圈啥都没买，解放碑，怎么说这个景点很专一，真的只是一块碑，一点多余的修饰都没有	0
总体来说还可以，就是孔明所没开放，没有免费讲解！	1
